date,store,item,sales
2022-01-12,2,2,78
2022-01-13,2,2,70
2022-01-14,2,2,55
2022-01-15,2,2,51
2022-01-16,2,2,55
2022-01-17,2,2,65
2022-01-18,2,2,72
2022-01-19,2,2,68
2022-01-20,2,2,65
2022-01-21,2,2,59
2022-01-22,2,2,57
2022-01-23,2,2,68
2022-01-24,2,2,62
2022-01-25,2,2,69
2022-01-26,2,2,70
2022-01-27,2,2,73
2022-01-28,2,2,63
2022-01-29,2,2,56
2022-01-30,2,2,60
2022-01-31,2,2,65
2022-02-01,2,2,76
2022-02-02,2,2,87
2022-02-03,2,2,74
2022-02-04,2,2,65
2022-02-05,2,2,59
2022-02-06,2,2,58
2022-02-07,2,2,72
2022-02-08,2,2,79
2022-02-09,2,2,76
2022-02-10,2,2,78
2022-02-11,2,2,67
2022-02-12,2,2,66
2022-02-13,2,2,66
2022-02-14,2,2,70
2022-02-15,2,2,73
2022-02-16,2,2,78
2022-02-17,2,2,78
2022-02-18,2,2,66
2022-02-19,2,2,66
2022-02-20,2,2,61
2022-02-21,2,2,75
2022-02-22,2,2,80
2022-02-23,2,2,75
2022-02-24,2,2,75
2022-02-25,2,2,73
2022-02-26,2,2,60
2022-02-27,2,2,63
2022-02-28,2,2,73
2022-03-01,2,2,88
2022-03-02,2,2,79
2022-03-03,2,2,79
2022-03-04,2,2,71
2022-03-05,2,2,64
2022-03-06,2,2,68
2022-03-07,2,2,72
2022-03-08,2,2,79
2022-03-09,2,2,76
2022-03-10,2,2,78
2022-03-11,2,2,75
2022-03-12,2,2,67
2022-03-13,2,2,73
2022-03-14,2,2,77
2022-03-15,2,2,81
2022-03-16,2,2,80
2022-03-17,2,2,77
2022-03-18,2,2,66
2022-03-19,2,2,66
2022-03-20,2,2,70
2022-03-21,2,2,82
2022-03-22,2,2,84
2022-03-23,2,2,80
2022-03-24,2,2,73
2022-03-25,2,2,71
2022-03-26,2,2,71
2022-03-27,2,2,68
2022-03-28,2,2,78
2022-03-29,2,2,81
2022-03-30,2,2,86
2022-03-31,2,2,73
2022-04-01,2,2,79
2022-04-02,2,2,63
2022-04-03,2,2,73
2022-04-04,2,2,75
2022-04-05,2,2,82
2022-04-06,2,2,83
2022-04-07,2,2,80
2022-04-08,2,2,74
2022-04-09,2,2,72
2022-04-10,2,2,75
2022-04-11,2,2,77
2022-04-12,2,2,89
2022-04-13,2,2,84
2022-04-14,2,2,83
2022-04-15,2,2,74
2022-04-16,2,2,65
2022-04-17,2,2,70
2022-04-18,2,2,77
2022-04-19,2,2,81
2022-04-20,2,2,85
2022-04-21,2,2,82
2022-04-22,2,2,71
2022-04-23,2,2,55
2022-04-24,2,2,75
2022-04-25,2,2,74
2022-04-26,2,2,78
2022-04-27,2,2,78
2022-04-28,2,2,77
2022-04-29,2,2,69
2022-04-30,2,2,63
2022-05-01,2,2,65
2022-05-02,2,2,76
2022-05-03,2,2,88
2022-05-04,2,2,85
2022-05-05,2,2,82
2022-05-06,2,2,68
2022-05-07,2,2,66
2022-05-08,2,2,69
2022-05-09,2,2,70
2022-05-10,2,2,77
2022-05-11,2,2,84
2022-05-12,2,2,80
2022-05-13,2,2,69
2022-05-14,2,2,60
2022-05-15,2,2,65
2022-05-16,2,2,66
2022-05-17,2,2,78
2022-05-18,2,2,80
2022-05-19,2,2,74
2022-05-20,2,2,69
2022-05-21,2,2,65
2022-05-22,2,2,66
2022-05-23,2,2,66
2022-05-24,2,2,76
2022-05-25,2,2,80
2022-05-26,2,2,80
2022-05-27,2,2,65
2022-05-28,2,2,64
2022-05-29,2,2,67
2022-05-30,2,2,68
2022-05-31,2,2,80
2022-06-01,2,2,81
2022-06-02,2,2,78
2022-06-03,2,2,67
2022-06-04,2,2,70
2022-06-05,2,2,59
2022-06-06,2,2,76
2022-06-07,2,2,77
2022-06-08,2,2,80
2022-06-09,2,2,69
2022-06-10,2,2,67
2022-06-11,2,2,64
2022-06-12,2,2,56
2022-06-13,2,2,65
2022-06-14,2,2,64
2022-06-15,2,2,73
2022-06-16,2,2,66
2022-06-17,2,2,61
2022-06-18,2,2,69
2022-06-19,2,2,65
2022-06-20,2,2,59
2022-06-21,2,2,73
2022-06-22,2,2,75
2022-06-23,2,2,66
2022-06-24,2,2,61
2022-06-25,2,2,56
2022-06-26,2,2,51
2022-06-27,2,2,59
2022-06-28,2,2,69
2022-06-29,2,2,70
2022-06-30,2,2,63
2022-07-01,2,2,55
2022-07-02,2,2,53
2022-07-03,2,2,58
2022-07-04,2,2,61
2022-07-05,2,2,73
2022-07-06,2,2,65
2022-07-07,2,2,64
2022-07-08,2,2,55
2022-07-09,2,2,54
2022-07-10,2,2,50
2022-07-11,2,2,67
2022-07-12,2,2,58
2022-07-13,2,2,73
2022-07-14,2,2,62
2022-07-15,2,2,57
2022-07-16,2,2,56
2022-07-17,2,2,55
2022-07-18,2,2,55
2022-07-19,2,2,66
2022-07-20,2,2,72
2022-07-21,2,2,57
2022-07-22,2,2,62
2022-07-23,2,2,50
2022-07-24,2,2,48
2022-07-25,2,2,52
2022-07-26,2,2,61
2022-07-27,2,2,55
2022-07-28,2,2,57
2022-07-29,2,2,50
2022-07-30,2,2,43
2022-07-31,2,2,51
2022-08-01,2,2,53
2022-08-02,2,2,58
2022-08-03,2,2,60
2022-08-04,2,2,59
2022-08-05,2,2,50
2022-08-06,2,2,43
2022-08-07,2,2,47
2022-08-08,2,2,53
2022-08-09,2,2,54
2022-08-10,2,2,59
2022-08-11,2,2,58
2022-08-12,2,2,51
2022-08-13,2,2,43
2022-08-14,2,2,48
2022-08-15,2,2,48
2022-08-16,2,2,54
2022-08-17,2,2,58
2022-08-18,2,2,60
2022-08-19,2,2,48
2022-08-20,2,2,42
2022-08-21,2,2,50
2022-08-22,2,2,49
2022-08-23,2,2,65
2022-08-24,2,2,56
2022-08-25,2,2,49
2022-08-26,2,2,46
2022-08-27,2,2,41
2022-08-28,2,2,40
2022-08-29,2,2,60
2022-08-30,2,2,57
2022-08-31,2,2,59
2022-09-01,2,2,51
2022-09-02,2,2,43
2022-09-03,2,2,45
2022-09-04,2,2,36
2022-09-05,2,2,44
2022-09-06,2,2,54
2022-09-07,2,2,62
2022-09-08,2,2,50
2022-09-09,2,2,46
2022-09-10,2,2,40
2022-09-11,2,2,47
2022-09-12,2,2,42
2022-09-13,2,2,57
2022-09-14,2,2,55
2022-09-15,2,2,55
2022-09-16,2,2,41
2022-09-17,2,2,40
2022-09-18,2,2,41
2022-09-19,2,2,44
2022-09-20,2,2,49
2022-09-21,2,2,53
2022-09-22,2,2,51
2022-09-23,2,2,41
2022-09-24,2,2,38
2022-09-25,2,2,34
2022-09-26,2,2,46
2022-09-27,2,2,58
2022-09-28,2,2,58
2022-09-29,2,2,50
2022-09-30,2,2,45
2022-10-01,2,2,36
2022-10-02,2,2,48
2022-10-03,2,2,56
2022-10-04,2,2,54
2022-10-05,2,2,66
2022-10-06,2,2,48
2022-10-07,2,2,39
2022-10-08,2,2,37
2022-10-09,2,2,40
2022-10-10,2,2,57
2022-10-11,2,2,53
2022-10-12,2,2,52
2022-10-13,2,2,48
2022-10-14,2,2,49
2022-10-15,2,2,44
2022-10-16,2,2,40
2022-10-17,2,2,41
2022-10-18,2,2,50
2022-10-19,2,2,63
2022-10-20,2,2,55
2022-10-21,2,2,45
2022-10-22,2,2,48
2022-10-23,2,2,50
2022-10-24,2,2,49
2022-10-25,2,2,55
2022-10-26,2,2,54
2022-10-27,2,2,51
2022-10-28,2,2,40
2022-10-29,2,2,36
2022-10-30,2,2,36
2022-10-31,2,2,54
2022-11-01,2,2,50
2022-11-02,2,2,65
2022-11-03,2,2,51
2022-11-04,2,2,54
2022-11-05,2,2,41
2022-11-06,2,2,38
2022-11-07,2,2,56
2022-11-08,2,2,63
2022-11-09,2,2,55
2022-11-10,2,2,53
2022-11-11,2,2,44
2022-11-12,2,2,43
2022-11-13,2,2,46
2022-11-14,2,2,50
2022-11-15,2,2,51
2022-11-16,2,2,58
2022-11-17,2,2,59
2022-11-18,2,2,48
2022-11-19,2,2,44
2022-11-20,2,2,43
2022-11-21,2,2,51
2022-11-22,2,2,65
2022-11-23,2,2,57
2022-11-24,2,2,60
2022-11-25,2,2,51
2022-11-26,2,2,48
2022-11-27,2,2,45
2022-11-28,2,2,53
2022-11-29,2,2,61
2022-11-30,2,2,61
2022-12-01,2,2,60
2022-12-02,2,2,54
2022-12-03,2,2,57
2022-12-04,2,2,51
2022-12-05,2,2,49
2022-12-06,2,2,68
2022-12-07,2,2,64
2022-12-08,2,2,69
2022-12-09,2,2,60
2022-12-10,2,2,48
2022-12-11,2,2,55
2022-12-12,2,2,56
2022-12-13,2,2,65
2022-12-14,2,2,69
2022-12-15,2,2,67
2022-12-16,2,2,59
2022-12-17,2,2,52
2022-12-18,2,2,63
2022-12-19,2,2,59
2022-12-20,2,2,60
2022-12-21,2,2,63
2022-12-22,2,2,70
2022-12-23,2,2,57
2022-12-24,2,2,54
2022-12-25,2,2,53
2022-12-26,2,2,60
2022-12-27,2,2,65
2022-12-28,2,2,72
2022-12-29,2,2,66
2022-12-30,2,2,61
2022-12-31,2,2,57
2018-01-01,2,3,31
2018-01-02,2,3,55
2018-01-03,2,3,51
2018-01-04,2,3,46
2018-01-05,2,3,32
2018-01-06,2,3,30
2018-01-07,2,3,29
2018-01-08,2,3,33
2018-01-09,2,3,43
2018-01-10,2,3,52
2018-01-11,2,3,46
2018-01-12,2,3,32
2018-01-13,2,3,31
2018-01-14,2,3,37
2018-01-15,2,3,38
2018-01-16,2,3,47
2018-01-17,2,3,50
2018-01-18,2,3,46
2018-01-19,2,3,39
2018-01-20,2,3,31
2018-01-21,2,3,33
2018-01-22,2,3,38
2018-01-23,2,3,42
2018-01-24,2,3,50
2018-01-25,2,3,50
2018-01-26,2,3,34
2018-01-27,2,3,37
2018-01-28,2,3,41
2018-01-29,2,3,37
2018-01-30,2,3,49
2018-01-31,2,3,59
2018-02-01,2,3,50
2018-02-02,2,3,34
2018-02-03,2,3,40
2018-02-04,2,3,36
2018-02-05,2,3,48
2018-02-06,2,3,49
2018-02-07,2,3,53
2018-02-08,2,3,47
2018-02-09,2,3,43
2018-02-10,2,3,36
2018-02-11,2,3,40
2018-02-12,2,3,42
2018-02-13,2,3,55
2018-02-14,2,3,56
2018-02-15,2,3,45
2018-02-16,2,3,48
2018-02-17,2,3,39
2018-02-18,2,3,42
2018-02-19,2,3,51
2018-02-20,2,3,56
2018-02-21,2,3,61
2018-02-22,2,3,51
2018-02-23,2,3,50
2018-02-24,2,3,42
2018-02-25,2,3,45
2018-02-26,2,3,51
2018-02-27,2,3,61
2018-02-28,2,3,60
2018-03-01,2,3,52
2018-03-02,2,3,44
2018-03-03,2,3,42
2018-03-04,2,3,41
2018-03-05,2,3,46
2018-03-06,2,3,48
2018-03-07,2,3,52
2018-03-08,2,3,62
2018-03-09,2,3,45
2018-03-10,2,3,51
2018-03-11,2,3,46
2018-03-12,2,3,51
2018-03-13,2,3,52
2018-03-14,2,3,59
2018-03-15,2,3,62
2018-03-16,2,3,54
2018-03-17,2,3,45
2018-03-18,2,3,41
2018-03-19,2,3,48
2018-03-20,2,3,55
2018-03-21,2,3,65
2018-03-22,2,3,62
2018-03-23,2,3,49
2018-03-24,2,3,43
2018-03-25,2,3,52
2018-03-26,2,3,48
2018-03-27,2,3,59
2018-03-28,2,3,62
2018-03-29,2,3,52
2018-03-30,2,3,46
2018-03-31,2,3,42
2018-04-01,2,3,52
2018-04-02,2,3,60
2018-04-03,2,3,59
2018-04-04,2,3,59
2018-04-05,2,3,53
2018-04-06,2,3,49
2018-04-07,2,3,42
2018-04-08,2,3,46
2018-04-09,2,3,54
2018-04-10,2,3,57
2018-04-11,2,3,59
2018-04-12,2,3,55
2018-04-13,2,3,47
2018-04-14,2,3,42
2018-04-15,2,3,49
2018-04-16,2,3,45
2018-04-17,2,3,64
2018-04-18,2,3,60
2018-04-19,2,3,58
2018-04-20,2,3,51
2018-04-21,2,3,41
2018-04-22,2,3,42
2018-04-23,2,3,47
2018-04-24,2,3,57
2018-04-25,2,3,62
2018-04-26,2,3,52
2018-04-27,2,3,50
2018-04-28,2,3,34
2018-04-29,2,3,43
2018-04-30,2,3,55
2018-05-01,2,3,56
2018-05-02,2,3,55
2018-05-03,2,3,51
2018-05-04,2,3,35
2018-05-05,2,3,38
2018-05-06,2,3,48
2018-05-07,2,3,47
2018-05-08,2,3,54
2018-05-09,2,3,48
2018-05-10,2,3,46
2018-05-11,2,3,50
2018-05-12,2,3,44
2018-05-13,2,3,37
2018-05-14,2,3,46
2018-05-15,2,3,55
2018-05-16,2,3,51
2018-05-17,2,3,44
2018-05-18,2,3,44
2018-05-19,2,3,42
2018-05-20,2,3,44
2018-05-21,2,3,51
2018-05-22,2,3,47
2018-05-23,2,3,55
2018-05-24,2,3,49
2018-05-25,2,3,43
2018-05-26,2,3,38
2018-05-27,2,3,37
2018-05-28,2,3,34
2018-05-29,2,3,57
2018-05-30,2,3,55
2018-05-31,2,3,43
2018-06-01,2,3,44
2018-06-02,2,3,35
2018-06-03,2,3,37
2018-06-04,2,3,42
2018-06-05,2,3,53
2018-06-06,2,3,49
2018-06-07,2,3,43
2018-06-08,2,3,45
2018-06-09,2,3,35
2018-06-10,2,3,36
2018-06-11,2,3,46
2018-06-12,2,3,46
2018-06-13,2,3,48
2018-06-14,2,3,47
2018-06-15,2,3,32
2018-06-16,2,3,35
2018-06-17,2,3,32
2018-06-18,2,3,45
2018-06-19,2,3,50
2018-06-20,2,3,50
2018-06-21,2,3,38
2018-06-22,2,3,37
2018-06-23,2,3,28
2018-06-24,2,3,33
2018-06-25,2,3,30
2018-06-26,2,3,39
2018-06-27,2,3,52
2018-06-28,2,3,44
2018-06-29,2,3,34
2018-06-30,2,3,27
2018-07-01,2,3,28
2018-07-02,2,3,39
2018-07-03,2,3,43
2018-07-04,2,3,51
2018-07-05,2,3,40
2018-07-06,2,3,34
2018-07-07,2,3,23
2018-07-08,2,3,29
2018-07-09,2,3,37
2018-07-10,2,3,41
2018-07-11,2,3,42
2018-07-12,2,3,40
2018-07-13,2,3,38
2018-07-14,2,3,28
2018-07-15,2,3,33
2018-07-16,2,3,37
2018-07-17,2,3,45
2018-07-18,2,3,39
2018-07-19,2,3,36
2018-07-20,2,3,29
2018-07-21,2,3,28
2018-07-22,2,3,30
2018-07-23,2,3,33
2018-07-24,2,3,42
2018-07-25,2,3,38
2018-07-26,2,3,39
2018-07-27,2,3,32
2018-07-28,2,3,27
2018-07-29,2,3,26
2018-07-30,2,3,34
2018-07-31,2,3,34
2018-08-01,2,3,39
2018-08-02,2,3,35
2018-08-03,2,3,22
2018-08-04,2,3,24
2018-08-05,2,3,19
2018-08-06,2,3,28
2018-08-07,2,3,36
2018-08-08,2,3,34
2018-08-09,2,3,33
2018-08-10,2,3,26
2018-08-11,2,3,18
2018-08-12,2,3,25
2018-08-13,2,3,25
2018-08-14,2,3,44
2018-08-15,2,3,35
2018-08-16,2,3,27
2018-08-17,2,3,20
2018-08-18,2,3,24
2018-08-19,2,3,19
2018-08-20,2,3,22
2018-08-21,2,3,37
2018-08-22,2,3,33
2018-08-23,2,3,33
2018-08-24,2,3,27
2018-08-25,2,3,20
2018-08-26,2,3,30
2018-08-27,2,3,19
2018-08-28,2,3,29
2018-08-29,2,3,33
2018-08-30,2,3,38
2018-08-31,2,3,29
2018-09-01,2,3,23
2018-09-02,2,3,16
2018-09-03,2,3,23
2018-09-04,2,3,28
2018-09-05,2,3,30
2018-09-06,2,3,34
2018-09-07,2,3,20
2018-09-08,2,3,17
2018-09-09,2,3,22
2018-09-10,2,3,18
2018-09-11,2,3,31
2018-09-12,2,3,28
2018-09-13,2,3,27
2018-09-14,2,3,18
2018-09-15,2,3,14
2018-09-16,2,3,19
2018-09-17,2,3,25
2018-09-18,2,3,29
2018-09-19,2,3,33
2018-09-20,2,3,24
2018-09-21,2,3,23
2018-09-22,2,3,15
2018-09-23,2,3,16
2018-09-24,2,3,21
2018-09-25,2,3,29
2018-09-26,2,3,39
2018-09-27,2,3,27
2018-09-28,2,3,16
2018-09-29,2,3,20
2018-09-30,2,3,16
2018-10-01,2,3,25
2018-10-02,2,3,28
2018-10-03,2,3,37
2018-10-04,2,3,25
2018-10-05,2,3,26
2018-10-06,2,3,12
2018-10-07,2,3,17
2018-10-08,2,3,30
2018-10-09,2,3,31
2018-10-10,2,3,41
2018-10-11,2,3,27
2018-10-12,2,3,22
2018-10-13,2,3,24
2018-10-14,2,3,12
2018-10-15,2,3,18
2018-10-16,2,3,28
2018-10-17,2,3,36
2018-10-18,2,3,22
2018-10-19,2,3,24
2018-10-20,2,3,19
2018-10-21,2,3,27
2018-10-22,2,3,29
2018-10-23,2,3,33
2018-10-24,2,3,38
2018-10-25,2,3,31
2018-10-26,2,3,20
2018-10-27,2,3,13
2018-10-28,2,3,17
2018-10-29,2,3,26
2018-10-30,2,3,33
2018-10-31,2,3,25
2018-11-01,2,3,29
2018-11-02,2,3,23
2018-11-03,2,3,21
2018-11-04,2,3,27
2018-11-05,2,3,28
2018-11-06,2,3,30
2018-11-07,2,3,28
2018-11-08,2,3,34
2018-11-09,2,3,21
2018-11-10,2,3,23
2018-11-11,2,3,27
2018-11-12,2,3,22
2018-11-13,2,3,37
2018-11-14,2,3,41
2018-11-15,2,3,36
2018-11-16,2,3,17
2018-11-17,2,3,18
2018-11-18,2,3,18
2018-11-19,2,3,31
2018-11-20,2,3,37
2018-11-21,2,3,27
2018-11-22,2,3,32
2018-11-23,2,3,30
2018-11-24,2,3,23
2018-11-25,2,3,25
2018-11-26,2,3,29
2018-11-27,2,3,33
2018-11-28,2,3,39
2018-11-29,2,3,35
2018-11-30,2,3,31
2018-12-01,2,3,27
2018-12-02,2,3,26
2018-12-03,2,3,37
2018-12-04,2,3,37
2018-12-05,2,3,35
2018-12-06,2,3,39
2018-12-07,2,3,30
2018-12-08,2,3,28
2018-12-09,2,3,23
2018-12-10,2,3,41
2018-12-11,2,3,43
2018-12-12,2,3,41
2018-12-13,2,3,35
2018-12-14,2,3,36
2018-12-15,2,3,23
2018-12-16,2,3,38
2018-12-17,2,3,33
2018-12-18,2,3,49
2018-12-19,2,3,43
2018-12-20,2,3,46
2018-12-21,2,3,31
2018-12-22,2,3,29
2018-12-23,2,3,34
2018-12-24,2,3,40
2018-12-25,2,3,49
2018-12-26,2,3,44
2018-12-27,2,3,42
2018-12-28,2,3,40
2018-12-29,2,3,28
2018-12-30,2,3,35
2018-12-31,2,3,39
2019-01-01,2,3,47
2019-01-02,2,3,48
2019-01-03,2,3,41
2019-01-04,2,3,36
2019-01-05,2,3,34
2019-01-06,2,3,35
2019-01-07,2,3,48
2019-01-08,2,3,52
2019-01-09,2,3,51
2019-01-10,2,3,43
2019-01-11,2,3,36
2019-01-12,2,3,43
2019-01-13,2,3,33
2019-01-14,2,3,44
2019-01-15,2,3,51
2019-01-16,2,3,50
2019-01-17,2,3,44
2019-01-18,2,3,38
2019-01-19,2,3,35
2019-01-20,2,3,36
2019-01-21,2,3,50
2019-01-22,2,3,52
2019-01-23,2,3,51
2019-01-24,2,3,50
2019-01-25,2,3,45
2019-01-26,2,3,37
2019-01-27,2,3,44
2019-01-28,2,3,42
2019-01-29,2,3,58
2019-01-30,2,3,55
2019-01-31,2,3,51
2019-02-01,2,3,41
2019-02-02,2,3,35
2019-02-03,2,3,35
2019-02-04,2,3,45
2019-02-05,2,3,57
2019-02-06,2,3,53
2019-02-07,2,3,46
2019-02-08,2,3,42
2019-02-09,2,3,40
2019-02-10,2,3,42
2019-02-11,2,3,49
2019-02-12,2,3,60
2019-02-13,2,3,63
2019-02-14,2,3,62
2019-02-15,2,3,41
2019-02-16,2,3,40
2019-02-17,2,3,48
2019-02-18,2,3,49
2019-02-19,2,3,61
2019-02-20,2,3,60
2019-02-21,2,3,62
2019-02-22,2,3,53
2019-02-23,2,3,49
2019-02-24,2,3,44
2019-02-25,2,3,52
2019-02-26,2,3,58
2019-02-27,2,3,54
2019-02-28,2,3,62
2019-03-01,2,3,53
2019-03-02,2,3,44
2019-03-03,2,3,52
2019-03-04,2,3,51
2019-03-05,2,3,52
2019-03-06,2,3,65
2019-03-07,2,3,52
2019-03-08,2,3,50
2019-03-09,2,3,47
2019-03-10,2,3,49
2019-03-11,2,3,58
2019-03-12,2,3,63
2019-03-13,2,3,64
2019-03-14,2,3,55
2019-03-15,2,3,52
2019-03-16,2,3,41
2019-03-17,2,3,55
2019-03-18,2,3,49
2019-03-19,2,3,60
2019-03-20,2,3,57
2019-03-21,2,3,56
2019-03-22,2,3,52
2019-03-23,2,3,45
2019-03-24,2,3,53
2019-03-25,2,3,56
2019-03-26,2,3,60
2019-03-27,2,3,63
2019-03-28,2,3,64
2019-03-29,2,3,56
2019-03-30,2,3,43
2019-03-31,2,3,46
2019-04-01,2,3,57
2019-04-02,2,3,63
2019-04-03,2,3,59
2019-04-04,2,3,62
2019-04-05,2,3,48
2019-04-06,2,3,53
2019-04-07,2,3,51
2019-04-08,2,3,51
2019-04-09,2,3,59
2019-04-10,2,3,61
2019-04-11,2,3,59
2019-04-12,2,3,51
2019-04-13,2,3,43
2019-04-14,2,3,43
2019-04-15,2,3,57
2019-04-16,2,3,62
2019-04-17,2,3,63
2019-04-18,2,3,59
2019-04-19,2,3,49
2019-04-20,2,3,48
2019-04-21,2,3,59
2019-04-22,2,3,59
2019-04-23,2,3,60
2019-04-24,2,3,60
2019-04-25,2,3,46
2019-04-26,2,3,55
2019-04-27,2,3,50
2019-04-28,2,3,46
2019-04-29,2,3,48
2019-04-30,2,3,55
2019-05-01,2,3,63
2019-05-02,2,3,57
2019-05-03,2,3,53
2019-05-04,2,3,46
2019-05-05,2,3,51
2019-05-06,2,3,55
2019-05-07,2,3,63
2019-05-08,2,3,52
2019-05-09,2,3,51
2019-05-10,2,3,48
2019-05-11,2,3,49
2019-05-12,2,3,53
2019-05-13,2,3,51
2019-05-14,2,3,56
2019-05-15,2,3,52
2019-05-16,2,3,58
2019-05-17,2,3,46
2019-05-18,2,3,55
2019-05-19,2,3,42
2019-05-20,2,3,59
2019-05-21,2,3,60
2019-05-22,2,3,54
2019-05-23,2,3,55
2019-05-24,2,3,50
2019-05-25,2,3,41
2019-05-26,2,3,47
2019-05-27,2,3,53
2019-05-28,2,3,58
2019-05-29,2,3,57
2019-05-30,2,3,48
2019-05-31,2,3,45
2019-06-01,2,3,41
2019-06-02,2,3,34
2019-06-03,2,3,49
2019-06-04,2,3,54
2019-06-05,2,3,50
2019-06-06,2,3,49
2019-06-07,2,3,42
2019-06-08,2,3,47
2019-06-09,2,3,41
2019-06-10,2,3,51
2019-06-11,2,3,52
2019-06-12,2,3,46
2019-06-13,2,3,52
2019-06-14,2,3,39
2019-06-15,2,3,36
2019-06-16,2,3,35
2019-06-17,2,3,45
2019-06-18,2,3,55
2019-06-19,2,3,56
2019-06-20,2,3,54
2019-06-21,2,3,47
2019-06-22,2,3,28
2019-06-23,2,3,32
2019-06-24,2,3,36
2019-06-25,2,3,52
2019-06-26,2,3,48
2019-06-27,2,3,44
2019-06-28,2,3,38
2019-06-29,2,3,36
2019-06-30,2,3,29
2019-07-01,2,3,36
2019-07-02,2,3,47
2019-07-03,2,3,53
2019-07-04,2,3,44
2019-07-05,2,3,34
2019-07-06,2,3,24
2019-07-07,2,3,37
2019-07-08,2,3,37
2019-07-09,2,3,41
2019-07-10,2,3,40
2019-07-11,2,3,37
2019-07-12,2,3,31
2019-07-13,2,3,30
2019-07-14,2,3,27
2019-07-15,2,3,39
2019-07-16,2,3,43
2019-07-17,2,3,54
2019-07-18,2,3,34
2019-07-19,2,3,34
2019-07-20,2,3,30
2019-07-21,2,3,26
2019-07-22,2,3,37
2019-07-23,2,3,45
2019-07-24,2,3,44
2019-07-25,2,3,44
2019-07-26,2,3,23
2019-07-27,2,3,24
2019-07-28,2,3,34
2019-07-29,2,3,38
2019-07-30,2,3,43
2019-07-31,2,3,47
2019-08-01,2,3,30
2019-08-02,2,3,33
2019-08-03,2,3,30
2019-08-04,2,3,24
2019-08-05,2,3,44
2019-08-06,2,3,40
2019-08-07,2,3,32
2019-08-08,2,3,37
2019-08-09,2,3,26
2019-08-10,2,3,29
2019-08-11,2,3,28
2019-08-12,2,3,29
2019-08-13,2,3,44
2019-08-14,2,3,43
2019-08-15,2,3,31
2019-08-16,2,3,27
2019-08-17,2,3,25
2019-08-18,2,3,23
2019-08-19,2,3,29
2019-08-20,2,3,37
2019-08-21,2,3,34
2019-08-22,2,3,25
2019-08-23,2,3,27
2019-08-24,2,3,14
2019-08-25,2,3,19
2019-08-26,2,3,22
2019-08-27,2,3,29
2019-08-28,2,3,39
2019-08-29,2,3,32
2019-08-30,2,3,24
2019-08-31,2,3,16
2019-09-01,2,3,20
2019-09-02,2,3,30
2019-09-03,2,3,34
2019-09-04,2,3,39
2019-09-05,2,3,36
2019-09-06,2,3,24
2019-09-07,2,3,13
2019-09-08,2,3,19
2019-09-09,2,3,27
2019-09-10,2,3,31
2019-09-11,2,3,31
2019-09-12,2,3,31
2019-09-13,2,3,34
2019-09-14,2,3,18
2019-09-15,2,3,21
2019-09-16,2,3,22
2019-09-17,2,3,39
2019-09-18,2,3,39
2019-09-19,2,3,34
2019-09-20,2,3,29
2019-09-21,2,3,18
2019-09-22,2,3,20
2019-09-23,2,3,34
2019-09-24,2,3,36
2019-09-25,2,3,26
2019-09-26,2,3,32
2019-09-27,2,3,21
2019-09-28,2,3,23
2019-09-29,2,3,22
2019-09-30,2,3,20
2019-10-01,2,3,34
2019-10-02,2,3,36
2019-10-03,2,3,32
2019-10-04,2,3,26
2019-10-05,2,3,25
2019-10-06,2,3,22
2019-10-07,2,3,27
2019-10-08,2,3,38
2019-10-09,2,3,44
2019-10-10,2,3,34
2019-10-11,2,3,25
2019-10-12,2,3,21
2019-10-13,2,3,22
2019-10-14,2,3,28
2019-10-15,2,3,42
2019-10-16,2,3,32
2019-10-17,2,3,36
2019-10-18,2,3,24
2019-10-19,2,3,14
2019-10-20,2,3,21
2019-10-21,2,3,26
2019-10-22,2,3,37
2019-10-23,2,3,36
2019-10-24,2,3,28
2019-10-25,2,3,31
2019-10-26,2,3,25
2019-10-27,2,3,29
2019-10-28,2,3,30
2019-10-29,2,3,35
2019-10-30,2,3,40
2019-10-31,2,3,30
2019-11-01,2,3,26
2019-11-02,2,3,21
2019-11-03,2,3,18
2019-11-04,2,3,30
2019-11-05,2,3,34
2019-11-06,2,3,37
2019-11-07,2,3,35
2019-11-08,2,3,32
2019-11-09,2,3,19
2019-11-10,2,3,23
2019-11-11,2,3,28
2019-11-12,2,3,34
2019-11-13,2,3,37
2019-11-14,2,3,34
2019-11-15,2,3,31
2019-11-16,2,3,25
2019-11-17,2,3,22
2019-11-18,2,3,37
2019-11-19,2,3,43
2019-11-20,2,3,37
2019-11-21,2,3,41
2019-11-22,2,3,31
2019-11-23,2,3,25
2019-11-24,2,3,29
2019-11-25,2,3,34
2019-11-26,2,3,42
2019-11-27,2,3,43
2019-11-28,2,3,37
2019-11-29,2,3,23
2019-11-30,2,3,29
2019-12-01,2,3,27
2019-12-02,2,3,38
2019-12-03,2,3,44
2019-12-04,2,3,42
2019-12-05,2,3,44
2019-12-06,2,3,34
2019-12-07,2,3,29
2019-12-08,2,3,30
2019-12-09,2,3,44
2019-12-10,2,3,41
2019-12-11,2,3,44
2019-12-12,2,3,36
2019-12-13,2,3,37
2019-12-14,2,3,28
2019-12-15,2,3,30
2019-12-16,2,3,37
2019-12-17,2,3,46
2019-12-18,2,3,42
2019-12-19,2,3,34
2019-12-20,2,3,38
2019-12-21,2,3,24
2019-12-22,2,3,38
2019-12-23,2,3,47
